WaferID: N5GM12.16 (Step 10 to Step 16)
     ,  BasisFunction1,  BasisFunction1,  (nFringes*1000),  (nFringes*1000),  Endpoint Time (sec),  Endpoint Time (sec),  Delay Time (sec),  Delay Time (sec),  Normalization Time (sec),  Normalization Time (sec), 
     ,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value,  Time (sec),  Value, 
 3305,  330.500,  370071.09,  330.500,  546.625183,   ,   ,   ,   ,   ,   , 
 3306,  330.600,  370166.38,  330.600,  546.791626,   ,   ,   ,   ,   ,   , 
 3307,  330.700,  369888.53,  330.700,  546.958008,   ,   ,   ,   ,   ,   , 
 3308,  330.800,  369908.47,  330.800,  547.124451,   ,   ,   ,   ,   ,   , 
 3309,  330.900,  369954.38,  330.900,  547.290771,   ,   ,   ,   ,   ,   , 
 3310,  331.000,  369909.63,  331.000,  547.457214,   ,   ,   ,   ,   ,   , 
 3311,  331.100,  370007.91,  331.100,  547.623657,   ,   ,   ,   ,   ,   , 
 3312,  331.200,  370233.00,  331.200,  547.790039,   ,   ,   ,   ,   ,   , 
 3313,  331.300,  370310.72,  331.300,  547.956421,   ,   ,   ,   ,   ,   , 
 3314,  331.400,  370325.38,  331.400,  548.679260,   ,   ,   ,   ,   ,   , 
 3315,  331.500,  370310.00,  331.500,  548.845764,   ,   ,   ,   ,   ,   , 
 3316,  331.600,  369952.47,  331.600,  549.012390,   ,   ,   ,   ,   ,   , 
 3317,  331.700,  370167.19,  331.700,  549.178955,   ,   ,   ,   ,   ,   , 
 3318,  331.800,  370203.28,  331.800,  549.345520,   ,   ,   ,   ,   ,   , 
 3319,  331.900,  369821.38,  331.900,  549.512085,   ,   ,   ,   ,   ,   , 
 3320,  332.000,  369783.09,  332.000,  550.948303,   ,   ,   ,   ,   ,   , 
 3321,  332.100,  369597.63,  332.100,  551.115295,   ,   ,   ,   ,   ,   , 
 3322,  332.200,  369341.53,  332.200,  551.282227,   ,   ,   ,   ,   ,   , 
 3323,  332.300,  369121.53,  332.300,  551.449158,   ,   ,   ,   ,   ,   , 
 3324,  332.400,  369114.38,  332.400,  551.616150,   ,   ,   ,   ,   ,   , 
 3325,  332.500,  368962.47,  332.500,  551.783081,   ,   ,   ,   ,   ,   , 
 3326,  332.600,  368789.19,  332.600,  551.950012,   ,   ,   ,   ,   ,   , 
 3327,  332.700,  368886.19,  332.700,  552.117004,   ,   ,   ,   ,   ,   , 
 3328,  332.800,  368710.47,  332.800,  552.283936,   ,   ,   ,   ,   ,   , 
 3329,  332.900,  368754.72,  332.900,  552.450867,   ,   ,   ,   ,   ,   , 
 3330,  333.000,  368717.00,  333.000,  552.617859,   ,   ,   ,   ,   ,   , 
 3331,  333.100,  368707.28,  333.100,  552.784790,   ,   ,   ,   ,   ,   , 
 3332,  333.200,  368654.81,  333.200,  552.951904,   ,   ,   ,   ,   ,   , 
 3333,  333.300,  368603.00,  333.300,  553.119202,   ,   ,   ,   ,   ,   , 
 3334,  333.400,  368453.09,  333.400,  554.820190,   ,   ,   ,   ,   ,   , 
 3335,  333.500,  368216.81,  333.500,  555.891907,   ,   ,   ,   ,   ,   , 
 3336,  333.600,  368375.09,  333.600,  556.729614,   ,   ,   ,   ,   ,   , 
 3337,  333.700,  368062.28,  333.700,  557.308289,   ,   ,   ,   ,   ,   , 
 3338,  333.800,  368145.00,  333.800,  557.770264,   ,   ,   ,   ,   ,   , 
 3339,  333.900,  368235.38,  333.900,  558.179626,   ,   ,   ,   ,   ,   , 
 3340,  334.000,  368022.19,  334.000,  558.500732,   ,   ,   ,   ,   ,   , 
 3341,  334.100,  367925.81,  334.100,  558.689514,   ,   ,   ,   ,   ,   , 
 3342,  334.200,  367744.53,  334.200,  558.851746,   ,   ,   ,   ,   ,   , 
 3343,  334.300,  367670.91,  334.300,  558.963684,   ,   ,   ,   ,   ,   , 
 3344,  334.400,  367452.09,  334.400,  558.920715,   ,   ,   ,   ,   ,   , 
 3345,  334.500,  367485.09,  334.500,  558.508850,   ,   ,   ,   ,   ,   , 
 3346,  334.600,  367768.53,  334.600,  557.199158,   ,   ,   ,   ,   ,   , 
 3347,  334.700,  367550.28,  334.700,  557.260681,   ,   ,   ,   ,   ,   , 
 3348,  334.800,  367635.91,  334.800,  556.640625,   ,   ,   ,   ,   ,   , 
 3349,  334.900,  367285.38,  334.900,  556.032898,   ,   ,   ,   ,   ,   , 
 3350,  335.000,  366949.72,  335.000,  555.674988,   ,   ,   ,   ,   ,   , 
 3351,  335.100,  366968.91,  335.100,  554.220764,   ,   ,   ,   ,   ,   , 
 3352,  335.200,  366757.00,  335.200,  553.951477,   ,   ,   ,   ,   ,   , 
 3353,  335.300,  366944.09,  335.300,  552.463745,   ,   ,   ,   ,   ,   , 
 3354,  335.400,  367102.09,  335.400,  551.672852,   ,   ,   ,   ,   ,   , 
 3355,  335.500,  367329.00,  335.500,  551.829956,   ,   ,   ,   ,   ,   , 
 3356,  335.600,  367494.53,  335.600,  551.995483,   ,   ,   ,   ,   ,   , 
 3357,  335.700,  367400.38,  335.700,  552.160950,   ,   ,   ,   ,   ,   , 
 3358,  335.800,  367367.09,  335.800,  552.326477,   ,   ,   ,   ,   ,   , 
 3359,  335.900,  367550.09,  335.900,  552.491943,   ,   ,   ,   ,   ,   , 
 3360,  336.000,  367560.53,  336.000,  552.657410,   ,   ,   ,   ,   ,   , 
 3361,  336.100,  367770.63,  336.100,  552.822876,   ,   ,   ,   ,   ,   , 
 3362,  336.200,  368009.63,  336.200,  552.988342,   ,   ,   ,   ,   ,   , 
 3363,  336.300,  367929.72,  336.300,  553.153809,   ,   ,   ,   ,   ,   , 
 3364,  336.400,  367625.91,  336.400,  553.319336,   ,   ,   ,   ,   ,   , 
 3365,  336.500,  367491.91,  336.500,  553.484802,   ,   ,   ,   ,   ,   , 
 3366,  336.600,  367551.19,  336.600,  553.650269,   ,   ,   ,   ,   ,   , 
 3367,  336.700,  367155.47,  336.700,  553.815735,   ,   ,   ,   ,   ,   , 
 3368,  336.800,  366829.09,  336.800,  553.981201,   ,   ,   ,   ,   ,   , 
 3369,  336.900,  366717.53,  336.900,  554.146667,   ,   ,   ,   ,   ,   , 
 3370,  337.000,  366455.91,  337.000,  554.312134,   ,   ,   ,   ,   ,   , 
 3371,  337.100,  366748.38,  337.100,  554.477600,   ,   ,   ,   ,   ,   , 
 3372,  337.200,  366694.72,  337.200,  554.643005,   ,   ,   ,   ,   ,   , 
 3373,  337.300,  366633.38,  337.300,  554.808472,   ,   ,   ,   ,   ,   , 
 3374,  337.400,  366803.53,  337.400,  554.973938,   ,   ,   ,   ,   ,   , 
 3375,  337.500,  366767.91,  337.500,  555.139404,   ,   ,   ,   ,   ,   , 
 3376,  337.600,  366782.47,  337.600,  555.304871,   ,   ,   ,   ,   ,   , 
 3377,  337.700,  366756.91,  337.700,  555.470337,   ,   ,   ,   ,   ,   , 
 3378,  337.800,  366780.47,  337.800,  555.635803,   ,   ,   ,   ,   ,   , 
 3379,  337.900,  366727.53,  337.900,  555.801331,   ,   ,   ,   ,   ,   , 
 3380,  338.000,  366841.09,  338.000,  555.966797,   ,   ,   ,   ,   ,   , 
 3381,  338.100,  366607.81,  338.100,  556.132263,   ,   ,   ,   ,   ,   , 
 3382,  338.200,  366490.28,  338.200,  556.297729,   ,   ,   ,   ,   ,   , 
 3383,  338.300,  366465.53,  338.300,  556.463196,   ,   ,   ,   ,   ,   , 
 3384,  338.400,  366251.91,  338.400,  556.628662,   ,   ,   ,   ,   ,   , 
 3385,  338.500,  366317.72,  338.500,  556.794128,   ,   ,   ,   ,   ,   , 
 3386,  338.600,  366414.91,  338.600,  556.959595,   ,   ,   ,   ,   ,   , 
 3387,  338.700,  366064.81,  338.700,  557.125061,   ,   ,   ,   ,   ,   , 
 3388,  338.800,  365800.47,  338.800,  557.290466,   ,   ,   ,   ,   ,   , 
 3389,  338.900,  365641.72,  338.900,  557.455933,   ,   ,   ,   ,   ,   , 
 3390,  339.000,  365629.81,  339.000,  557.621399,   ,   ,   ,   ,   ,   , 
 3391,  339.100,  365556.47,  339.100,  557.786865,   ,   ,   ,   ,   ,   , 
 3392,  339.200,  365668.91,  339.200,  557.952332,   ,   ,   ,   ,   ,   , 
 3393,  339.300,  365510.81,  339.300,  558.117798,   ,   ,   ,   ,   ,   , 
 3394,  339.400,  365016.38,  339.400,  558.283264,   ,   ,   ,   ,   ,   , 
 3395,  339.500,  364820.53,  339.500,  558.448792,   ,   ,   ,   ,   ,   , 
 3396,  339.600,  364835.19,  339.600,  558.614258,   ,   ,   ,   ,   ,   , 
 3397,  339.700,  364747.72,  339.700,  557.476990,   ,   ,   ,   ,   ,   , 
 3398,  339.800,  365156.72,  339.800,  556.747620,   ,   ,   ,   ,   ,   , 
 3399,  339.900,  365363.09,  339.900,  556.912476,   ,   ,   ,   ,   ,   , 
 3400,  340.000,  365496.91,  340.000,  557.077271,   ,   ,   ,   ,   ,   , 
 3401,  340.100,  365357.81,  340.100,  557.242065,   ,   ,   ,   ,   ,   , 
 3402,  340.200,  365325.53,  340.200,  557.406921,   ,   ,   ,   ,   ,   , 
 3403,  340.300,  365370.47,  340.300,  557.571716,   ,   ,   ,   ,   ,   , 
 3404,  340.400,  365226.09,  340.400,  557.736511,   ,   ,   ,   ,   ,   , 
 3405,  340.500,  365506.63,  340.500,  557.901367,   ,   ,   ,   ,   ,   , 
 3406,  340.600,  365481.47,  340.600,  558.066162,   ,   ,   ,   ,   ,   , 
 3407,  340.700,  365574.47,  340.700,  558.231018,   ,   ,   ,   ,   ,   , 
 3408,  340.800,  365736.28,  340.800,  558.395813,   ,   ,   ,   ,   ,   , 
 3409,  340.900,  365517.63,  340.900,  558.560608,   ,   ,   ,   ,   ,   , 
 3410,  341.000,  365132.72,  341.000,  558.725403,   ,   ,   ,   ,   ,   , 
 3411,  341.100,  364981.38,  341.100,  558.890259,   ,   ,   ,   ,   ,   , 
 3412,  341.200,  364926.19,  341.200,  559.055115,   ,   ,   ,   ,   ,   , 
 3413,  341.300,  364640.19,  341.300,  559.219910,   ,   ,   ,   ,   ,   , 
 3414,  341.400,  364851.09,  341.400,  559.384705,   ,   ,   ,   ,   ,   , 
 3415,  341.500,  364993.28,  341.500,  559.549500,   ,   ,   ,   ,   ,   , 
 3416,  341.600,  364712.47,  341.600,  559.714294,   ,   ,   ,   ,   ,   , 
 3417,  341.700,  364870.63,  341.700,  559.879150,   ,   ,   ,   ,   ,   , 
 3418,  341.800,  364656.81,  341.800,  560.044006,   ,   ,   ,   ,   ,   , 
 3419,  341.900,  364190.53,  341.900,  560.208801,   ,   ,   ,   ,   ,   , 
 3420,  342.000,  364098.19,  342.000,  560.373596,   ,   ,   ,   ,   ,   , 
 3421,  342.100,  364074.00,  342.100,  560.538391,   ,   ,   ,   ,   ,   , 
 3422,  342.200,  363860.53,  342.200,  560.703247,   ,   ,   ,   ,   ,   , 
 3423,  342.300,  363745.81,  342.300,  560.868042,   ,   ,   ,   ,   ,   , 
 3424,  342.400,  363785.72,  342.400,  561.032837,   ,   ,   ,   ,   ,   , 
 3425,  342.500,  363291.19,  342.500,  561.197693,   ,   ,   ,   ,   ,   , 
 3426,  342.600,  363116.72,  342.600,  561.362488,   ,   ,   ,   ,   ,   , 
 3427,  342.700,  363054.63,  342.700,  560.793396,   ,   ,   ,   ,   ,   , 
 3428,  342.800,  362719.38,  342.800,  560.524414,   ,   ,   ,   ,   ,   , 
 3429,  342.900,  362396.38,  342.900,  558.858093,   ,   ,   ,   ,   ,   , 
 3430,  343.000,  362481.19,  343.000,  558.062195,   ,   ,   ,   ,   ,   , 
 3431,  343.100,  362382.91,  343.100,  556.573914,   ,   ,   ,   ,   ,   , 
 3432,  343.200,  362425.53,  343.200,  556.413269,   ,   ,   ,   ,   ,   , 
 3433,  343.300,  362855.53,  343.300,  555.619446,   ,   ,   ,   ,   ,   , 
 3434,  343.400,  362648.47,  343.400,  554.521667,   ,   ,   ,   ,   ,   , 
 3435,  343.500,  362194.09,  343.500,  553.681763,   ,   ,   ,   ,   ,   , 
 3436,  343.600,  362256.63,  343.600,  553.212463,   ,   ,   ,   ,   ,   , 
 3437,  343.700,  362170.53,  343.700,  552.259033,   ,   ,   ,   ,   ,   , 
 3438,  343.800,  362489.63,  343.800,  551.702148,   ,   ,   ,   ,   ,   , 
 3439,  343.900,  362364.81,  343.900,  551.093811,   ,   ,   ,   ,   ,   , 
 3440,  344.000,  362496.91,  344.000,  550.983276,   ,   ,   ,   ,   ,   , 
 3441,  344.100,  362593.63,  344.100,  550.479309,   ,   ,   ,   ,   ,   , 
 3442,  344.200,  362957.09,  344.200,  550.640137,   ,   ,   ,   ,   ,   , 
 3443,  344.300,  363111.53,  344.300,  550.801086,   ,   ,   ,   ,   ,   , 
 3444,  344.400,  362628.72,  344.400,  550.962036,   ,   ,   ,   ,   ,   , 
 3445,  344.500,  362698.00,  344.500,  551.122986,   ,   ,   ,   ,   ,   , 
 3446,  344.600,  363475.38,  344.600,  551.283813,   ,   ,   ,   ,   ,   , 
 3447,  344.700,  363290.91,  344.700,  551.444763,   ,   ,   ,   ,   ,   , 
 3448,  344.800,  363088.28,  344.800,  551.605713,   ,   ,   ,   ,   ,   , 
 3449,  344.900,  362961.00,  344.900,  551.766602,   ,   ,   ,   ,   ,   , 
 3450,  345.000,  363089.63,  345.000,  551.927490,   ,   ,   ,   ,   ,   , 
 3451,  345.100,  363099.00,  345.100,  552.088379,   ,   ,   ,   ,   ,   , 
 3452,  345.200,  362538.53,  345.200,  552.249329,   ,   ,   ,   ,   ,   , 
 3453,  345.300,  361903.38,  345.300,  552.410217,   ,   ,   ,   ,   ,   , 
 3454,  345.400,  361666.53,  345.400,  552.571106,   ,   ,   ,   ,   ,   , 
 3455,  345.500,  361742.00,  345.500,  552.732056,   ,   ,   ,   ,   ,   , 
 3456,  345.600,  361648.91,  345.600,  552.893005,   ,   ,   ,   ,   ,   , 
 3457,  345.700,  361015.19,  345.700,  553.053833,   ,   ,   ,   ,   ,   , 
 3458,  345.800,  361242.53,  345.800,  553.214844,   ,   ,   ,   ,   ,   , 
 3459,  345.900,  361353.72,  345.900,  552.667908,   ,   ,   ,   ,   ,   , 
 3460,  346.000,  361266.38,  346.000,  552.148682,   ,   ,   ,   ,   ,   , 
 3461,  346.100,  361302.91,  346.100,  551.965210,   ,   ,   ,   ,   ,   , 
 3462,  346.200,  361074.00,  346.200,  551.711365,   ,   ,   ,   ,   ,   , 
 3463,  346.300,  361391.47,  346.300,  551.395081,   ,   ,   ,   ,   ,   , 
 3464,  346.400,  361514.09,  346.400,  551.555298,   ,   ,   ,   ,   ,   , 
 3465,  346.500,  361177.53,  346.500,  551.313965,   ,   ,   ,   ,   ,   , 
 3466,  346.600,  361217.47,  346.600,  551.456848,   ,   ,   ,   ,   ,   , 
 3467,  346.700,  361347.28,  346.700,  551.616882,   ,   ,   ,   ,   ,   , 
 3468,  346.800,  361365.53,  346.800,  551.776917,   ,   ,   ,   ,   ,   , 
 3469,  346.900,  360865.19,  346.900,  551.347107,   ,   ,   ,   ,   ,   , 
 3470,  347.000,  360437.19,  347.000,  550.942322,   ,   ,   ,   ,   ,   , 
 3471,  347.100,  360185.81,  347.100,  550.244202,   ,   ,   ,   ,   ,   , 
 3472,  347.200,  359759.81,  347.200,  549.411804,   ,   ,   ,   ,   ,   , 
 3473,  347.300,  359694.91,  347.300,  548.837463,   ,   ,   ,   ,   ,   , 
 3474,  347.400,  359408.53,  347.400,  547.428284,   ,   ,   ,   ,   ,   , 
 3475,  347.500,  358869.91,  347.500,  546.221191,   ,   ,   ,   ,   ,   , 
 3476,  347.600,  358880.47,  347.600,  545.078918,   ,   ,   ,   ,   ,   , 
 3477,  347.700,  358578.28,  347.700,  543.426514,   ,   ,   ,   ,   ,   , 
 3478,  347.800,  358367.47,  347.800,  541.766724,   ,   ,   ,   ,   ,   , 
 3479,  347.900,  358417.53,  347.900,  540.277649,   ,   ,   ,   ,   ,   , 
 3480,  348.000,  358549.53,  348.000,  539.321960,   ,   ,   ,   ,   ,   , 
 3481,  348.100,  358999.09,  348.100,  538.407898,   ,   ,   ,   ,   ,   , 
 3482,  348.200,  358949.81,  348.200,  537.402649,   ,   ,   ,   ,   ,   , 
 3483,  348.300,  358983.63,  348.300,  536.411194,   ,   ,   ,   ,   ,   , 
 3484,  348.400,  358894.09,  348.400,  535.667236,   ,   ,   ,   ,   ,   , 
 3485,  348.500,  359085.38,  348.500,  535.193298,   ,   ,   ,   ,   ,   , 
 3486,  348.600,  359613.81,  348.600,  535.341431,   ,   ,   ,   ,   ,   , 
 3487,  348.700,  359479.91,  348.700,  534.954041,   ,   ,   ,   ,   ,   , 
 3488,  348.800,  359263.81,  348.800,  535.094482,   ,   ,   ,   ,   ,   , 
 3489,  348.900,  359079.38,  348.900,  534.534485,   ,   ,   ,   ,   ,   , 
 3490,  349.000,  358783.38,  349.000,  534.014587,   ,   ,   ,   ,   ,   , 
 3491,  349.100,  358771.81,  349.100,  533.511902,   ,   ,   ,   ,   ,   , 
 3492,  349.200,  358440.91,  349.200,  532.981995,   ,   ,   ,   ,   ,   , 
 3493,  349.300,  358480.28,  349.300,  532.570007,   ,   ,   ,   ,   ,   , 
 3494,  349.400,  358399.53,  349.400,  532.125183,   ,   ,   ,   ,   ,   , 
 3495,  349.500,  358279.09,  349.500,  531.500854,   ,   ,   ,   ,   ,   , 
 3496,  349.600,  358303.47,  349.600,  530.967468,   ,   ,   ,   ,   ,   , 
 3497,  349.700,  357629.63,  349.700,  530.058044,   ,   ,   ,   ,   ,   , 
 3498,  349.800,  357731.19,  349.800,  529.429443,   ,   ,   ,   ,   ,   , 
 3499,  349.900,  358071.63,  349.900,  528.878906,   ,   ,   ,   ,   ,   , 
 3500,  350.000,  358253.09,  350.000,  528.574280,   ,   ,   ,   ,   ,   , 
 3501,  350.100,  358021.72,  350.100,  528.212891,   ,   ,   ,   ,   ,   , 
 3502,  350.200,  357807.53,  350.200,  527.771912,   ,   ,   ,   ,   ,   , 
 3503,  350.300,  357869.91,  350.300,  527.332092,   ,   ,   ,   ,   ,   , 
 3504,  350.400,  357825.09,  350.400,  527.028259,   ,   ,   ,   ,   ,   , 
 3505,  350.500,  357883.00,  350.500,  527.167053,   ,   ,   ,   ,   ,   , 
 3506,  350.600,  358005.00,  350.600,  526.754639,   ,   ,   ,   ,   ,   , 
 3507,  350.700,  358055.38,  350.700,  526.902588,   ,   ,   ,   ,   ,   , 
 3508,  350.800,  358379.38,  350.800,  527.053711,   ,   ,   ,   ,   ,   , 
 3509,  350.900,  358279.38,  350.900,  527.204834,   ,   ,   ,   ,   ,   , 
 3510,  351.000,  358006.91,  351.000,  527.355896,   ,   ,   ,   ,   ,   , 
 3511,  351.100,  357817.09,  351.100,  527.507019,   ,   ,   ,   ,   ,   , 
 3512,  351.200,  357731.63,  351.200,  527.653320,   ,   ,   ,   ,   ,   , 
 3513,  351.300,  357774.72,  351.300,  527.804504,   ,   ,   ,   ,   ,   , 
 3514,  351.400,  357541.28,  351.400,  527.947021,   ,   ,   ,   ,   ,   , 
 3515,  351.500,  357501.81,  351.500,  527.499512,   ,   ,   ,   ,   ,   , 
 3516,  351.600,  357386.19,  351.600,  527.645935,   ,   ,   ,   ,   ,   , 
 3517,  351.700,  357286.00,  351.700,  527.789368,   ,   ,   ,   ,   ,   , 
 3518,  351.800,  356763.63,  351.800,  527.043640,   ,   ,   ,   ,   ,   , 
 3519,  351.900,  356961.19,  351.900,  527.184265,   ,   ,   ,   ,   ,   , 
 3520,  352.000,  356442.53,  352.000,  526.431641,   ,   ,   ,   ,   ,   , 
 3521,  352.100,  356381.38,  352.100,  526.059387,   ,   ,   ,   ,   ,   , 
 3522,  352.200,  356312.72,  352.200,  525.607666,   ,   ,   ,   ,   ,   , 
 3523,  352.300,  356635.28,  352.300,  525.749023,   ,   ,   ,   ,   ,   , 
 3524,  352.400,  356524.91,  352.400,  525.198730,   ,   ,   ,   ,   ,   , 
 3525,  352.500,  356415.81,  352.500,  525.341003,   ,   ,   ,   ,   ,   , 
 3526,  352.600,  356009.28,  352.600,  524.638428,   ,   ,   ,   ,   ,   , 
 3527,  352.700,  355867.53,  352.700,  524.174377,   ,   ,   ,   ,   ,   , 
 3528,  352.800,  355595.63,  352.800,  523.721863,   ,   ,   ,   ,   ,   , 
 3529,  352.900,  355805.53,  352.900,  523.279358,   ,   ,   ,   ,   ,   , 
 3530,  353.000,  355614.81,  353.000,  522.844971,   ,   ,   ,   ,   ,   , 
 3531,  353.100,  356004.53,  353.100,  522.988098,   ,   ,   ,   ,   ,   , 
 3532,  353.200,  355820.53,  353.200,  522.644104,   ,   ,   ,   ,   ,   , 
 3533,  353.300,  355722.63,  353.300,  522.784973,   ,   ,   ,   ,   ,   , 
 3534,  353.400,  355639.81,  353.400,  522.256958,   ,   ,   ,   ,   ,   , 
 3535,  353.500,  355464.19,  353.500,  521.884644,   ,   ,   ,   ,   ,   , 
 3536,  353.600,  355691.72,  353.600,  522.028442,   ,   ,   ,   ,   ,   , 
 3537,  353.700,  355694.53,  353.700,  522.172058,   ,   ,   ,   ,   ,   , 
 3538,  353.800,  355881.38,  353.800,  522.320496,   ,   ,   ,   ,   ,   , 
 3539,  353.900,  356046.53,  353.900,  522.468994,   ,   ,   ,   ,   ,   , 
 3540,  354.000,  355384.09,  354.000,  522.617493,   ,   ,   ,   ,   ,   , 
 3541,  354.100,  355126.63,  354.100,  522.105652,   ,   ,   ,   ,   ,   , 
 3542,  354.200,  355043.28,  354.200,  522.246826,   ,   ,   ,   ,   ,   , 
 3543,  354.300,  355019.63,  354.300,  521.704041,   ,   ,   ,   ,   ,   , 
 3544,  354.400,  355030.63,  354.400,  521.847351,   ,   ,   ,   ,   ,   , 
 3545,  354.500,  354644.09,  354.500,  521.403687,   ,   ,   ,   ,   ,   , 
 3546,  354.600,  354851.09,  354.600,  521.546936,   ,   ,   ,   ,   ,   , 
 3547,  354.700,  354272.81,  354.700,  521.001282,   ,   ,   ,   ,   ,   , 
 3548,  354.800,  354035.63,  354.800,  520.437561,   ,   ,   ,   ,   ,   , 
 3549,  354.900,  353779.00,  354.900,  519.997620,   ,   ,   ,   ,   ,   , 
 3550,  355.000,  353610.28,  355.000,  519.321411,   ,   ,   ,   ,   ,   , 
 3551,  355.100,  353831.09,  355.100,  518.936218,   ,   ,   ,   ,   ,   , 
 3552,  355.200,  353831.00,  355.200,  518.644104,   ,   ,   ,   ,   ,   , 
 3553,  355.300,  353512.72,  355.300,  518.056702,   ,   ,   ,   ,   ,   , 
 3554,  355.400,  353561.63,  355.400,  517.679932,   ,   ,   ,   ,   ,   , 
 3555,  355.500,  353524.47,  355.500,  517.383911,   ,   ,   ,   ,   ,   , 
 3556,  355.600,  353702.28,  355.600,  517.523926,   ,   ,   ,   ,   ,   , 
 3557,  355.700,  353384.72,  355.700,  516.788147,   ,   ,   ,   ,   ,   , 
 3558,  355.800,  353774.00,  355.800,  516.930115,   ,   ,   ,   ,   ,   , 
 3559,  355.900,  354178.91,  355.900,  517.076172,   ,   ,   ,   ,   ,   , 
 3560,  356.000,  353935.19,  356.000,  517.222351,   ,   ,   ,   ,   ,   , 
 3561,  356.100,  353817.28,  356.100,  517.368469,   ,   ,   ,   ,   ,   , 
 3562,  356.200,  353889.09,  356.200,  517.514648,   ,   ,   ,   ,   ,   , 
 3563,  356.300,  353739.91,  356.300,  517.660767,   ,   ,   ,   ,   ,   , 
 3564,  356.400,  353979.28,  356.400,  517.806885,   ,   ,   ,   ,   ,   , 
 3565,  356.500,  353764.47,  356.500,  517.953003,   ,   ,   ,   ,   ,   , 
 3566,  356.600,  353788.00,  356.600,  518.099060,   ,   ,   ,   ,   ,   , 
 3567,  356.700,  353576.72,  356.700,  518.245239,   ,   ,   ,   ,   ,   , 
 3568,  356.800,  353295.38,  356.800,  518.391296,   ,   ,   ,   ,   ,   , 
 3569,  356.900,  353017.38,  356.900,  518.537415,   ,   ,   ,   ,   ,   , 
 3570,  357.000,  352743.09,  357.000,  518.677612,   ,   ,   ,   ,   ,   , 
 3571,  357.100,  352678.28,  357.100,  518.080383,   ,   ,   ,   ,   ,   , 
 3572,  357.200,  352546.72,  357.200,  518.221863,   ,   ,   ,   ,   ,   , 
 3573,  357.300,  352376.53,  357.300,  517.768982,   ,   ,   ,   ,   ,   , 
 3574,  357.400,  352474.47,  357.400,  517.910950,   ,   ,   ,   ,   ,   , 
 3575,  357.500,  352425.00,  357.500,  518.051025,   ,   ,   ,   ,   ,   , 
 3576,  357.600,  352882.09,  357.600,  518.196777,   ,   ,   ,   ,   ,   , 
 3577,  357.700,  352515.47,  357.700,  518.342468,   ,   ,   ,   ,   ,   , 
 3578,  357.800,  352568.00,  357.800,  518.488220,   ,   ,   ,   ,   ,   , 
 3579,  357.900,  352739.53,  357.900,  518.633911,   ,   ,   ,   ,   ,   , 
 3580,  358.000,  352479.09,  358.000,  518.779663,   ,   ,   ,   ,   ,   , 
 3581,  358.100,  352328.81,  358.100,  518.925354,   ,   ,   ,   ,   ,   , 
 3582,  358.200,  352310.38,  358.200,  519.071106,   ,   ,   ,   ,   ,   , 
 3583,  358.300,  352269.09,  358.300,  519.216858,   ,   ,   ,   ,   ,   , 
